id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
16084,Cardinal Matter,Madeline Puzzo,Stany Zjednoczone,f,101,2016,f
16085,Hot Summer Nights,Elijah Bynum,Stany Zjednoczone,f,107,2017,t
16086,L'era glaciale - In rotta di collisione,"Mike Thurmeier, Galen T. Chu",Stany Zjednoczone,f,94,2016,t
16087,Pocket Listing,Conor Allyn,Stany Zjednoczone,f,92,2015,t
16088,Burning Dog,Trey Batchelor,Stany Zjednoczone,f,89,2020,t
16089,Seven Devils,Benjamin Rider,Wielka Brytania,f,97,2015,f
16090,Italo,Alessia Scarso,Wlochy,f,100,2014,t
16091,Brackenmore,"Chris Kemble, J.P. Davidson",Irlandia,f,72,2016,t
16092,The Demolisher,Gabriel Carrer,Kanada,f,85,2015,t
16093,Tamako rabu sutôrî,Naoko Yamada,Japonia,f,83,2014,t
16094,30-Love,Robert Cannon,Stany Zjednoczone,f,103,2017,t
16095,Havenhurst,Andrew C. Erin,Stany Zjednoczone,f,85,2016,t
16096,L.A. Zombie - L'ultima apocalisse,Turner Clay,Stany Zjednoczone,f,82,2014,t
16097,The Messenger,David Blair,Wielka Brytania,f,101,2015,t
16098,Song 'e Napule,"Antonio Manetti, Marco Manetti",Wlochy,f,114,2013,t
16099,Elle l'adore,Jeanne Herry,Francja,f,104,2014,f
16100,Sora no otoshimono Final: Etânaru mai masutâ,Hisashi Saitô,Japonia,f,50,2014,f
16101,Boys in the Trees,Nicholas Verso,Australia,f,112,2016,t
16102,Love Is Now,Jim Lounsbury,Australia,f,96,2014,t
16103,Lila & Eve,Charles Stone III,Stany Zjednoczone,f,94,2015,t
16104,Deadly Sanctuary,Nancy Criss,Stany Zjednoczone,f,100,2017,f
16105,The Dead the Damned and the Darkness,Rene Perez,Stany Zjednoczone,f,90,2014,t
16106,Dirty Lies,Jamie Marshall,Stany Zjednoczone,f,94,2017,t
16107,La macchina dei desideri,Letia Clouston,Stany Zjednoczone,f,90,2015,t
16108,Il superpoliziotto del supermercato 2,Andy Fickman,Stany Zjednoczone,f,94,2015,t
16109,La foresta dei sogni,Gus Van Sant,Stany Zjednoczone,f,110,2015,t
16110,Another Time,Thomas Hennessy,Stany Zjednoczone,f,89,2018,t
16111,Bus Driver,Brian Herzlinger,Stany Zjednoczone,f,75,2016,f
16112,The Frontier,Oren Shai,Stany Zjednoczone,f,88,2015,t
16113,Abduct,Ilyas Kaduji,Wielka Brytania,f,88,2016,t
16114,Sorelle vampiro 2 - Pipistrelli nello stomaco,Wolfgang Groos,Niemcy,f,89,2014,t
16115,Alles ist Liebe,Markus Goller,Niemcy,f,120,2014,t
16116,The Drownsman,Chad Archibald,Kanada,f,88,2014,t
16117,Gaby Baby Doll,Sophie Letourneur,Francja,f,88,2014,t
16118,Meitantei Conan: Ijigen no sunaipâ,Kôbun Shizuno,Japonia,f,110,2014,t
16119,Closer to God,Billy Senese,Stany Zjednoczone,f,81,2014,t
16120,The Lucky Man,Norman Gregory McGuire,Stany Zjednoczone,f,98,2017,t
16121,The Hateful Eight,Quentin Tarantino,Stany Zjednoczone,f,168,2015,t
16122,Palm Swings,Sean Hoessli,Stany Zjednoczone,f,95,2019,f
16123,Turnover,Linda Palmer,Stany Zjednoczone,f,123,2019,t
16124,American Hostage,Mounir Chakor,Stany Zjednoczone,f,100,2015,t
16125,Excess Flesh,Patrick Kennelly,Stany Zjednoczone,f,103,2015,t
16126,Cattivissimo me 3,"Kyle Balda, Pierre Coffin",Stany Zjednoczone,f,89,2017,t
16127,Jurassic Prey,Mark Polonia,Stany Zjednoczone,f,87,2015,f
16128,Agoraphobia,Lou Simon,Stany Zjednoczone,f,86,2015,t
16129,Il piano di Maggie - A cosa servono gli uomini,Rebecca Miller,Stany Zjednoczone,f,98,2015,t
16130,Catching Faith,John K.D. Graham,Stany Zjednoczone,f,88,2015,t
16131,In Stereo,Mel Rodriguez III,Stany Zjednoczone,f,97,2015,f
16132,Mythica: The Darkspore,Anne K. Black,Stany Zjednoczone,f,107,2015,t
16133,Flay,Eric Pham,Stany Zjednoczone,f,94,2019,t
16134,Vice,Brian A. Miller,Stany Zjednoczone,f,96,2015,t
16135,Bloodsucking Bastards,Brian James O'Connell,Stany Zjednoczone,f,86,2015,f
16136,Terremoto 10.0,David Gidali,Stany Zjednoczone,f,88,2014,t
16137,The Walk,Robert Zemeckis,Stany Zjednoczone,f,123,2015,t
16138,The Unfolding,Eugene McGing,Wielka Brytania,f,90,2016,t
16139,Full English Breakfast,Manish Patel,Wielka Brytania,f,115,2014,t
16140,Lancaster Skies - I bombardieri leggendari,Callum Burn,Wielka Brytania,f,98,2019,t
16141,2047: Sights of Death,Alessandro Capone,Wlochy,f,89,2014,t
16142,Facet (nie)potrzebny od zaraz,Weronika Migon,Polska,f,88,2014,t
16143,Honig im Kopf,"Til Schweiger, Lars Gmehling",Niemcy,f,139,2014,t
16144,Nut Job 2: Tutto molto divertente,Cal Brunker,Kanada,f,91,2017,t
16145,"Na yeh ling san, ngoh choh seung liu Wong Gok hoi mong Dai Bou dik hung Van",Fruit Chan,Hong Kong,f,124,2014,t
16146,Outlaws and Angels,JT Mollner,Stany Zjednoczone,f,120,2016,f
16147,Captain America: Civil War,"Anthony Russo, Joe Russo",Stany Zjednoczone,f,147,2016,t
16148,Your Move,Luke Goss,Stany Zjednoczone,f,96,2017,t
16149,A Demon Within,"Ayush Banker, Justin LaReau",Stany Zjednoczone,f,91,2017,t
16150,Kids vs Monsters,Sultan Saeed Al Darmaki,Stany Zjednoczone,f,101,2015,t
16151,Security,Alain Desrochers,Stany Zjednoczone,f,88,2017,f
16152,Thor: Ragnarok,Taika Waititi,Stany Zjednoczone,f,130,2017,f
16153,Evidence of a Haunting,Joey Evans,Stany Zjednoczone,f,80,2010,t
16154,Una doppia verità,Courtney Hunt,Stany Zjednoczone,f,93,2016,t
16155,The Black Rider: Revelation Road,Gabriel Sabloff,Stany Zjednoczone,f,112,2014,t
16156,The Intruders,Adam Massey,Kanada,f,92,2015,t
16157,Close Range,Isaac Florentine,Stany Zjednoczone,f,80,2015,f
16158,Richard Jewell,Clint Eastwood,Stany Zjednoczone,f,131,2019,f
16159,Teenage Ghost Punk,Mike Cramer,Stany Zjednoczone,f,99,2014,f
16160,The Ballerina,Steve Pullen,Stany Zjednoczone,f,106,2017,t
16161,Burn Country,Ian Olds,Stany Zjednoczone,f,102,2016,t
16162,The Disaster Artist,James Franco,Stany Zjednoczone,f,104,2017,t
16163,Oceania,"Ron Clements, John Musker",Stany Zjednoczone,f,107,2016,f
16164,The Middle Distance,Patrick Underwood,Stany Zjednoczone,f,80,2015,f
16165,Unlisted Owner,Jed Brian,Stany Zjednoczone,f,74,2013,t
16166,Daddy,Gerald McCullouch,Stany Zjednoczone,f,89,2015,t
16167,Terrordactyl,"Don Bitters III, Geoff Reisner",Stany Zjednoczone,f,95,2016,t
16168,Anacleto: Agente secreto,Javier Ruiz Caldera,Hiszpania,f,93,2015,t
16169,All About E,Louise Wadley,Australia,f,96,2015,t
16170,#Horror,Tara Subkoff,Stany Zjednoczone,f,101,2015,f
16171,Slay Belles,Dan Walker,Stany Zjednoczone,f,77,2018,t
16172,Krampus: The Devil Returns,Jason Hull,Stany Zjednoczone,f,83,2016,t
16173,Eroddity(s),Steven Vasquez,Stany Zjednoczone,f,70,2014,t
16174,Our RoboCop Remake,"Kelsy Abbott, Paul Bartunek",Stany Zjednoczone,f,108,2014,t
16175,Scelta d'amore,Dave Alan Johnson,Stany Zjednoczone,f,88,2014,t
16176,Nerve,"Henry Joost, Ariel Schulman",Stany Zjednoczone,f,96,2016,t
16177,Don Verdean,Jared Hess,Stany Zjednoczone,f,90,2015,t
16178,Blood Is Blood,Stuart Sauvarin,Stany Zjednoczone,f,80,2016,t
16179,Pod,Mickey Keating,Stany Zjednoczone,f,76,2015,f
16180,A Sunday Horse,Vic Armstrong,Stany Zjednoczone,f,108,2016,t
16181,Set the Thames on Fire,Ben Charles Edwards,Wielka Brytania,f,83,2015,f
16182,Blood Moon,Jeremy Wooding,Wielka Brytania,f,90,2014,t
16183,The Darkest Universe,"Tom Kingsley, Will Sharpe",Wielka Brytania,f,90,2016,f
16184,Insane,Eros D'Antona,Wlochy,f,85,2015,t
16185,The Dark Stranger,Chris Trebilcock,Kanada,f,90,2015,f
16186,Entanglement,Jason James,Kanada,f,85,2017,t
16187,9. april,Roni Ezra,Dania,f,93,2015,t
16188,The Second Coming of Christ,Daniel Anghelcev,Stany Zjednoczone,f,92,2018,f
16189,90210 Shark Attack,David DeCoteau,Stany Zjednoczone,f,75,2014,t
16190,Cut Throat City,RZA,Stany Zjednoczone,f,123,2020,t
16191,Aimy in a Cage,Hooroo Jackson,Stany Zjednoczone,f,79,2015,t
16192,6 Ways to Die,Nadeem Soumah,Stany Zjednoczone,f,103,2015,t
16193,Unnatural,Hank Braxtan,Stany Zjednoczone,f,89,2015,t
16194,Fetish Factory,Staci Layne Wilson,Stany Zjednoczone,f,71,2017,f
16195,Whiskey Tango Foxtrot,"Glenn Ficarra, John Requa",Stany Zjednoczone,f,112,2016,t
16196,Alison's Choice,Bruce Marchiano,Stany Zjednoczone,f,92,2015,f
16197,2Survive,Tom Seidman,Stany Zjednoczone,f,94,2015,t
16198,"Fear, Inc.",Vincent Masciale,Stany Zjednoczone,f,90,2016,f
16199,Missione suicida,Brian Clyde,Stany Zjednoczone,f,88,2014,t
16200,Retribution,"Danny Albury, David Bispham",Wielka Brytania,f,75,2016,t
16201,Hungerford,Drew Casson,Wielka Brytania,f,79,2014,t
16202,Containment,Neil Mcenery-West,Wielka Brytania,f,77,2015,t
16203,Perez.,Edoardo De Angelis,Wlochy,f,94,2014,t
16204,La valle dei cavalieri,Thale Persen,Norwegia,f,93,2015,t
16205,Boy 7,Özgür Yildirim,Niemcy,f,108,2015,t
16206,Ten no Chasuke,SABU,Japonia,f,106,2015,f
16207,Red Dog - L'inizio,Kriv Stenders,Australia,f,88,2016,f
16208,Uncaged,Daniel Robbins,Stany Zjednoczone,f,95,2016,t
16209,Silent Retreat,Ace Jordan,Stany Zjednoczone,f,92,2016,t
16210,Welcome to Happiness,Oliver Thompson,Stany Zjednoczone,f,108,2015,f
16211,Last Call at Murray's,Linda Palmer,Stany Zjednoczone,f,105,2016,t
16212,Solitude,"Livingston Oden, Taylor Scott Olson",Stany Zjednoczone,f,89,2014,f
16213,The Visit,M. Night Shyamalan,Stany Zjednoczone,f,94,2015,f
16214,Not Cool,Shane Dawson,Stany Zjednoczone,f,93,2014,t
16215,The Midnight Swim,Sarah Adina Smith,Stany Zjednoczone,f,84,2014,f
16216,Blue Jay,Michael Ciulla,Stany Zjednoczone,f,83,2016,t
16217,The Divine Tragedies,Jose Prendes,Stany Zjednoczone,f,98,2015,t
16218,Friends Effing Friends Effing Friends,Quincy Rose,Stany Zjednoczone,f,77,2016,t
16219,Tear Me Apart,Alex Lightman,Wielka Brytania,f,86,2015,t
16220,London Road,Rufus Norris,Wielka Brytania,f,91,2015,t
16221,Dyke Hard,Bitte Andersson,Szwecja,f,90,2014,f
16222,Perfect Day,Fernando León de Aranoa,Hiszpania,f,106,2015,t
16223,Towa no Quon 1: Utakata no Kaben,Umanosuke Iida,Japonia,f,48,2011,f
16224,Aikatsu!,Yûichirô Yano,Japonia,f,88,2014,t
16225,Ghost in the Shell: Arise - Border 3: Ghost Tears,Kazuchika Kise,Japonia,f,55,2014,t
16226,Hung bou joi sin,Yuk Ching To,Hong Kong,f,95,2014,t
16227,Observance,Joseph Sims-Dennett,Australia,f,90,2015,f
16228,Diverted Eden,Prince Bagdasarian,Stany Zjednoczone,f,110,2020,t
16229,Backtrace,Brian A. Miller,Stany Zjednoczone,f,92,2018,f
16230,Lost in the Sun,Trey Nelson,Stany Zjednoczone,f,95,2016,t
16231,The Device,Jeremy Berg,Stany Zjednoczone,f,90,2014,t
16232,The Purgation,Elaine Chu,Stany Zjednoczone,f,86,2015,f
16233,Zombies in Love,Kyle Rankin,Stany Zjednoczone,f,85,2015,t
16234,Jawbone,Thomas Napper,Wielka Brytania,f,91,2017,t
16235,Us and Them,Joe Martin,Wielka Brytania,f,83,2017,f
16236,Man Vs.,Adam Massey,Kanada,f,87,2015,t
16237,Nosferatu vs. Father Pipecock & Sister Funk,"Tony Watt, John Migliore",Kanada,f,134,2014,t
16238,She Who Must Burn,Larry Kent,Kanada,f,90,2015,f
16239,Blood Sombrero,"Abel Berry, Jennifer Michelle Stone II",Stany Zjednoczone,f,86,2016,f
16240,Cars 3,Brian Fee,Stany Zjednoczone,f,102,2017,t
16241,Gli Incredibili 2,Brad Bird,Stany Zjednoczone,f,118,2018,t
16242,The Coed and the Zombie Stoner,Glenn Miller,Stany Zjednoczone,f,91,2014,t
16243,Dementia,Mike Testin,Stany Zjednoczone,f,90,2015,t
16244,Ghost Squad,Joel Souza,Stany Zjednoczone,f,87,2015,t
16245,Where Birds Don't Fly,Alek Gearhart,Stany Zjednoczone,f,121,2017,t
16246,Tell Me Your Name,Jason DeVan,Stany Zjednoczone,f,89,2018,t
16247,Pulled to Hell,James Ryan Gary,Stany Zjednoczone,f,105,2019,t
16248,Happy Birthday,Casey Tebo,Stany Zjednoczone,f,90,2016,f
16249,Città di carta,Jake Schreier,Stany Zjednoczone,f,109,2015,f
16250,Dove eravamo rimasti,Jonathan Demme,Stany Zjednoczone,f,101,2015,t
16251,A spasso con Bob,Roger Spottiswoode,Wielka Brytania,f,103,2016,t
16252,Dartmoor Killing,Peter Nicholson,Wielka Brytania,f,94,2015,t
16253,Non bussate a quella porta,Caradog W. James,Wielka Brytania,f,93,2016,t
16254,Kilo Due Bravo - Ad un passo dalla morte,Paul Katis,Wielka Brytania,f,108,2014,f
16255,La spada della vendetta,Jim Weedon,Wielka Brytania,f,87,2015,t
16256,A Sunday Kind of Love,Geordie Sabbagh,Kanada,f,93,2016,f
16257,Candiland,Rusty Nixon,Kanada,f,85,2016,t
16258,Belles familles,Jean-Paul Rappeneau,Francja,f,113,2015,t
16259,Harmony,"Michael Arias, Takashi Nakamura",Japonia,f,119,2015,t
16260,The Torture Club,Kôta Yoshida,Japonia,f,97,2014,t
16261,Phantasm: Ravager,David Hartman,Stany Zjednoczone,f,85,2016,t
16262,Halloweed,LazRael Lison,Stany Zjednoczone,f,101,2016,t
16263,From the Dead,"Ryan Schafer, Hebron Simckes-Joffe",Stany Zjednoczone,f,80,2019,t
16264,The Inherited,Devon Gummersall,Stany Zjednoczone,f,90,2015,t
16265,Glass Jaw,Jeff Celentano,Stany Zjednoczone,f,98,2018,f
16266,Stevie D,Chris Cordone,Stany Zjednoczone,f,119,2016,t
16267,He Who Dares: Downing Street Siege,Paul Tanter,Wielka Brytania,f,87,2014,t
16268,Body of Deceit,Alessandro Capone,Wlochy,f,92,2017,t
16269,Fotograf,Waldemar Krzystek,Polska,f,110,2014,t
16270,Så ock på jorden,Kay Pollak,Szwecja,f,134,2015,t
16271,Abgeschnitten,Christian Alvart,Niemcy,f,132,2018,t
16272,Borealis,Sean Garrity,Kanada,f,95,2015,t
16273,The Nanabijou Tapes,Chris Borgo,Kanada,f,80,2014,t
16274,Vincent n'a pas d'écailles,Thomas Salvador,Francja,f,78,2014,t
16275,California Dreaming,Brandon Slagle,Stany Zjednoczone,f,83,2017,t
16276,Conspiracy - La Cospirazione,Shintaro Shimosawa,Stany Zjednoczone,f,106,2016,t
16277,L'unico e insuperabile Ivan,Thea Sharrock,Stany Zjednoczone,f,95,2020,t
16278,Ancora una volta,Robert Edwards,Stany Zjednoczone,f,98,2015,t
16279,Union Bound,Harvey Lowry,Stany Zjednoczone,f,103,2016,f
16280,Beyond the Sky,Fulvio Sestito,Stany Zjednoczone,f,82,2018,f
16281,If There's a Hell Below,Nathan Williams,Stany Zjednoczone,f,94,2016,t
16282,Thomas & Friends: Sodor's Legend of the Lost Treasure,David Stoten,Wielka Brytania,f,63,2015,f
16283,Let's Be Evil,Martin Owen,Wielka Brytania,f,82,2016,t
16284,Taxi,Kerstin Ahlrichs,Niemcy,f,94,2015,t
16285,Blood Father,Jean-François Richet,Francja,f,88,2016,t
16286,L'attacco dei giganti - Il film - Parte 1: L'arco e la freccia cremisi,Tetsurô Araki,Japonia,f,119,2014,f
16287,L'attacco dei giganti - Il film - Parte 2: Le ali della libertà,Tetsurô Araki,Japonia,f,120,2015,t
16288,Holding the Man,Neil Armfield,Australia,f,127,2015,t
16289,Last Cab to Darwin,Jeremy Sims,Australia,f,123,2015,t
16290,Angel of Reckoning,Len Kabasinski,Stany Zjednoczone,f,104,2016,f
16291,Dealer,Jean Luc Herbulot,Francja,f,75,2014,f
16292,Sotto accusa - Bad Blood,Adam Silver,Stany Zjednoczone,f,87,2015,t
16293,The Networker,John A. Gallagher,Stany Zjednoczone,f,80,2015,t
16294,The Midnight Man,D.C. Hamilton,Stany Zjednoczone,f,105,2016,t
16295,Madea's Neighbors from Hell,Tyler Perry,Stany Zjednoczone,f,138,2014,f
16296,Game of Aces,Damien Lay,Stany Zjednoczone,f,97,2016,t
16297,Criminal Activities,Jackie Earle Haley,Stany Zjednoczone,f,94,2015,t
16298,Pacific Standard Time,"Ben Cummings, Orson Cummings",Stany Zjednoczone,f,91,2016,t
16299,Wings: Sky Force Heroes,"Tony Tang, Mychal Simka",Stany Zjednoczone,f,84,2014,t
16300,Mistero a Eloise,Robert Legato,Stany Zjednoczone,f,89,2016,t
16301,La signora in grigio,John Shea,Stany Zjednoczone,f,107,2017,t
16302,Tjuvarnas jul: Trollkarlens dotter,"Stefan Roos, Per Simonsson",Szwecja,f,90,2014,f
16303,A Christmas Horror Story,"Grant Harvey, Steven Hoban",Kanada,f,99,2015,t
16304,Sarusuberi: Miss Hokusai,"Keiichi Hara, Stephanie Sheh",Japonia,f,93,2015,f
16305,Let Me Make You a Martyr,"Corey Asraf, John Swab",Stany Zjednoczone,f,102,2016,t
16306,On the Brain,Kevin Van Stevenson,Stany Zjednoczone,f,86,2016,t
16307,Vincent N Roxxy,Gary Michael Schultz,Stany Zjednoczone,f,102,2016,t
16308,Quarries,Nils Taylor,Stany Zjednoczone,f,83,2016,t
16309,Alone in the Dead of Night,Matty Castano,Stany Zjednoczone,f,95,2017,t
16310,Hello Again,Tom Gustafson,Stany Zjednoczone,f,105,2017,t
16311,I Am Michael,Justin Kelly,Stany Zjednoczone,f,98,2015,f
16312,The Hollars,John Krasinski,Stany Zjednoczone,f,88,2016,f
16313,My All-American,Angelo Pizzo,Stany Zjednoczone,f,118,2015,t
16314,Kicking Off,Matt Wilde,Wielka Brytania,f,85,2015,f
16315,War on Everyone - Sbirri senza regole,John Michael McDonagh,Wielka Brytania,f,98,2016,t
16316,L'avvertimento,Daniel Calparsoro,Hiszpania,f,92,2018,t
16317,Persona 3 the Movie: #2 Midsummer Knight's Dream,Tomohisa Taguchi,Japonia,f,93,2014,t
16318,Irrational Man,Woody Allen,Stany Zjednoczone,f,95,2015,t
16319,Durant's Never Closes,Travis Mills,Stany Zjednoczone,f,80,2016,t
16320,For the Plasma,"Bingham Bryant, Kyle Molzan",Stany Zjednoczone,f,94,2014,f
16321,Underworld: Blood Wars,Anna Foerster,Stany Zjednoczone,f,91,2016,t
16322,The Shadow People,Brian T. Jaynes,Stany Zjednoczone,f,78,2017,f
16323,Boned,Laura Lee Bahr,Stany Zjednoczone,f,91,2015,t
16324,Lady Psycho Killer,Nathan Oliver,Stany Zjednoczone,f,82,2015,t
16325,Bella dolce baby sitter,Nancy Leopardi,Stany Zjednoczone,f,100,2014,f
16326,Experimenter,Michael Almereyda,Stany Zjednoczone,f,98,2015,t
16327,Ava's Possessions,Jordan Galland,Stany Zjednoczone,f,89,2015,t
16328,The Preacher's Son,Trey Haley,Stany Zjednoczone,f,110,2017,t
16329,England Is Mine,Mark Gill,Wielka Brytania,f,94,2017,t
16330,The Lady in the Van,Nicholas Hytner,Wielka Brytania,f,104,2015,t
16331,Revolt,Joe Miale,Wielka Brytania,f,87,2017,t
16332,A Warden's Ransom,Mike Elliott,Kanada,f,84,2014,t
16333,The Last: Naruto the Movie,Tsuneo Kobayashi,Japonia,f,112,2014,t
16334,Quan li kou sha,"Chi-Kin Kwok, Henri Wong",Hong Kong,f,108,2015,t
16335,Misfortune,Desmond Devenish,Stany Zjednoczone,f,90,2016,f
16336,Love and Hostages,David A. Vargas,Stany Zjednoczone,f,93,2016,t
16337,Body,"Dan Berk, Robert Olsen",Stany Zjednoczone,f,75,2015,t
16338,Grace Stirs Up Success,Vince Marcello,Stany Zjednoczone,f,102,2015,t
16339,I corrotti - The Trust,"Alex Brewer, Benjamin Brewer",Stany Zjednoczone,f,92,2016,t
16340,Carter High,Arthur Muhammad,Stany Zjednoczone,f,110,2015,t
16341,Earthrise,Glenn Payne,Stany Zjednoczone,f,90,2014,t
16342,Well Wishes,Anderson Boyd,Stany Zjednoczone,f,94,2015,t
16343,The Hive,David Yarovesky,Stany Zjednoczone,f,93,2014,t
16344,Pos eso,Samuel Ortí Martí,Hiszpania,f,81,2014,f
16345,Meitantei Conan: Goka no himawari,Kôbun Shizuno,Japonia,f,112,2015,t
16346,Il gioco di Gerald,Mike Flanagan,Stany Zjednoczone,f,103,2017,t
16347,Rogue One: A Star Wars Story,Gareth Edwards,Stany Zjednoczone,f,133,2016,t
16348,To Your Last Death,Jason Axinn,Stany Zjednoczone,f,91,2019,t
16349,Day Out of Days,Zoe R. Cassavetes,Stany Zjednoczone,f,80,2015,t
16350,The Brooklyn Banker,Federico Castelluccio,Stany Zjednoczone,f,95,2016,f
16351,Blood Money - A qualsiasi costo,Lucky McKee,Stany Zjednoczone,f,100,2017,f
16352,Hibiscus,Tawan Bazemore,Stany Zjednoczone,f,78,2018,t
16353,The Equalizer 2: Senza perdono,Antoine Fuqua,Stany Zjednoczone,f,121,2018,f
16354,"Hello, My Name Is Doris",Michael Showalter,Stany Zjednoczone,f,90,2015,f
16355,Bayou Caviar,Cuba Gooding Jr.,Stany Zjednoczone,f,111,2018,t
16356,Jack's Apocalypse,Will James Moore,Stany Zjednoczone,f,80,2015,f
16357,City 44,Jan Komasa,Polska,f,130,2014,t
16358,Charlotte's Song,Nicholas Humphries,Kanada,f,88,2015,t
16359,Recall,Michael James Regan,Kanada,f,73,2017,t
16360,Ashby,Tony McNamara,Stany Zjednoczone,f,100,2015,t
16361,400 giorni - Simulazione spazio,Matt Osterman,Stany Zjednoczone,f,91,2015,t
16362,Dating Daisy,Neel Upadhye,Stany Zjednoczone,f,89,2016,t
16363,Solo: A Star Wars Story,Ron Howard,Stany Zjednoczone,f,135,2018,t
16364,Bastardi di guerra,Ryan Little,Stany Zjednoczone,f,91,2015,t
16365,Parker's Anchor,Marc Hampson,Stany Zjednoczone,f,110,2018,t
16366,Checkmate,Timothy Woodward Jr.,Stany Zjednoczone,f,102,2015,t
16367,Sticky Notes,Amanda Sharp,Stany Zjednoczone,f,90,2016,t
16368,Psychos,Sandy Chukhadarian,Stany Zjednoczone,f,82,2017,t
16369,Dark Signal,Edward Evers-Swindell,Wielka Brytania,f,98,2016,t
16370,Lo chiamavano Jeeg Robot,Gabriele Mainetti,Wlochy,f,112,2015,f
16371,Senza lasciare traccia,Gianclaudio Cappai,Wlochy,f,93,2016,t
16372,Alena,Daniel di Grado,Szwecja,f,83,2015,t
16373,Versus Valerie,"Mike Fly Fleischhaker, Simon Fraser",Kanada,f,87,2014,t
16374,Cast No Shadow,Christian Sparkes,Kanada,f,85,2014,t
16375,Norvigia,Yannis Veslemes,Grecja,f,73,2014,t
16376,I Am a Hero,Shinsuke Sato,Japonia,f,126,2015,t
16377,Mai sing,Ringo Lam,Hong Kong,f,120,2015,t
16378,Megachurch Murder,Darin Scott,Stany Zjednoczone,f,88,2015,t
16379,The Escort,Will Slocombe,Stany Zjednoczone,f,88,2016,t
16380,The Grinn,Matthew Kalamane,Stany Zjednoczone,f,96,2017,t
16381,The Nice Guys,Shane Black,Stany Zjednoczone,f,116,2016,t
16382,Dead Bullet,Erik Reese,Stany Zjednoczone,f,90,2016,t
16383,Clowntergeist,Aaron Mirtes,Stany Zjednoczone,f,80,2017,t
16384,Treasure Hunter: Legend of the White Witch,Ken Barbet,Stany Zjednoczone,f,90,2018,t
16385,Hank Boyd Is Dead,Sean Melia,Stany Zjednoczone,f,76,2015,t
16386,Warsaw by Night,"Natalia Koryncka-Gruz, Natalia Koryncka-Gruz",Polska,f,99,2015,t
16387,Dessau Dancers,Jan Martin Scharf,Niemcy,f,91,2014,f
16388,Gekijouban K: Missing Kings,Shingo Suzuki,Japonia,f,73,2014,t
16389,Bai du ren,Jiajia Zhang,Hong Kong,f,128,2016,t
16390,Team Hot Wheels: The Origin of Awesome!,Matt Danner,Stany Zjednoczone,f,80,2014,t
16391,Tangerine,Sean Baker,Stany Zjednoczone,f,88,2015,f
16392,The Hollow,Miles Doleac,Stany Zjednoczone,f,128,2016,t
16393,Anime gemelle,Brian Klugman,Stany Zjednoczone,f,92,2015,f
16394,Fire Squad - Incubo di fuoco,Joseph Kosinski,Stany Zjednoczone,f,134,2017,f
16395,Badlands of Kain,Andy Palmer,Stany Zjednoczone,f,108,2016,t
16396,Awaiting,Mark Murphy,Wielka Brytania,f,95,2015,t
16397,Road,Vitae Nas,Wielka Brytania,f,91,2017,t
16398,Kimi wa iiko,Mipo Oh,Japonia,f,120,2015,f
16399,Dragon Ball Z: La resurrezione di 'F',Tadayoshi Yamamuro,Japonia,f,93,2015,t
16400,The Legend of Ben Hall,Matthew Holmes,Australia,f,139,2017,f
16401,Amelia 2.0,Adam Orton,Stany Zjednoczone,f,89,2017,t
16402,Slasher.com,Chip Gubera,Stany Zjednoczone,f,89,2017,t
16403,Cabin Fever,Travis Zariwny,Stany Zjednoczone,f,99,2016,t
16404,Tinker',Sonny Marler,Stany Zjednoczone,f,97,2017,t
16405,RWD,Matt Stuertz,Stany Zjednoczone,f,77,2015,t
16406,Ratter: Ossessione in rete,Branden Kramer,Stany Zjednoczone,f,80,2015,f
16407,Counter Clockwise,George Moïse,Stany Zjednoczone,f,101,2016,t
16408,Blood Stripe,Remy Auberjonois,Stany Zjednoczone,f,92,2016,t
16409,Yoga Hosers - Guerriere per sbaglio,Kevin Smith,Stany Zjednoczone,f,88,2016,t
16410,Tutte le volte che ho scritto ti amo,Susan Johnson,Stany Zjednoczone,f,99,2018,t
16411,Holy Hell,Ryan LaPlante,Kanada,f,89,2015,t
16412,Slugterra: Return of the Elementals,"Johnny Darrell, Daniel DeSerranno",Kanada,f,70,2014,t
16413,Lupin III: La tomba di Jigen Daisuke,Takeshi Koike,Japonia,f,51,2014,t
16414,Love Live! The School Idol Movie,Takahiko Kyogoku,Japonia,f,99,2015,t
16415,Broken Contract,James Pentecost,Australia,f,95,2018,t
16416,Cargo,"Ben Howling, Yolanda Ramke",Australia,f,105,2017,t
16417,Codice d'emergenza,"Amariah Olson, Obin Olson",Stany Zjednoczone,f,88,2015,t
16418,Dope: Follia e riscatto,Rick Famuyiwa,Stany Zjednoczone,f,103,2015,t
16419,Krampus: Natale non è sempre Natale,Michael Dougherty,Stany Zjednoczone,f,98,2015,t
16420,The Missing Girl,A.D. Calvo,Stany Zjednoczone,f,89,2015,f
16421,Full Count,Robert Eagar,Stany Zjednoczone,f,110,2019,t
16422,Felt,Jason Banker,Stany Zjednoczone,f,80,2014,t
16423,The Dust Storm,"Anthony Baldino, Ryan Lacen",Stany Zjednoczone,f,96,2016,t
16424,Star Trek: Horizon,Tommy Kraft,Stany Zjednoczone,f,102,2016,t
16425,The Lennon Report,Jeremy Profe,Stany Zjednoczone,f,87,2016,t
